CustomerID,CohortMonth,OrderMonth,Revenue,CohortIndex
13771,2011-04-01,2011-10-01,29.88,7
13771,2011-04-01,2011-10-01,34.8,7
13772,2011-04-01,2011-04-01,4.2,1
13772,2011-04-01,2011-11-01,7.8,8
13772,2011-04-01,2011-04-01,3.3,1
13772,2011-04-01,2011-04-01,2.08,1
13772,2011-04-01,2011-04-01,0.85,1
13772,2011-04-01,2011-04-01,2.08,1
13772,2011-04-01,2011-04-01,3.25,1
13772,2011-04-01,2011-04-01,2.55,1
13772,2011-04-01,2011-04-01,2.95,1
13772,2011-04-01,2011-04-01,8.5,1
13774,2011-09-01,2011-09-01,14.95,1
13774,2011-09-01,2011-09-01,10.2,1
13777,2010-12-01,2011-07-01,17.9,8
13777,2010-12-01,2011-12-01,66.6,13
13777,2010-12-01,2010-12-01,49.5,1
13777,2010-12-01,2011-03-01,75,4
13777,2010-12-01,2010-12-01,91.8,1
13777,2010-12-01,2010-12-01,315,1
13777,2010-12-01,2011-02-01,12.75,3
13777,2010-12-01,2011-03-01,91.44,4
13777,2010-12-01,2011-10-01,226.8,11
13777,2010-12-01,2011-03-01,43.5,4
13777,2010-12-01,2011-12-01,76.32,13
13777,2010-12-01,2011-09-01,38.16,10
13777,2010-12-01,2011-06-01,30,7
13777,2010-12-01,2011-12-01,81.12,13
13777,2010-12-01,2011-09-01,15,10
13777,2010-12-01,2011-06-01,25.44,7
13777,2010-12-01,2011-11-01,198,12
13777,2010-12-01,2011-04-01,102,5
13777,2010-12-01,2011-07-01,12.72,8
13780,2011-06-01,2011-12-01,7.9,7
13780,2011-06-01,2011-12-01,5.95,7
13780,2011-06-01,2011-12-01,1.25,7
13780,2011-06-01,2011-12-01,8.85,7
13780,2011-06-01,2011-12-01,5.1,7
13780,2011-06-01,2011-06-01,3.75,1
13780,2011-06-01,2011-12-01,12.45,7
13780,2011-06-01,2011-12-01,5.1,7
13781,2011-04-01,2011-04-01,4.16,1
13782,2011-01-01,2011-04-01,15,4
13782,2011-01-01,2011-08-01,9.9,8
13782,2011-01-01,2011-01-01,5.9,1
13782,2011-01-01,2011-01-01,3.4,1
13782,2011-01-01,2011-11-01,19.8,11
13782,2011-01-01,2011-01-01,3.75,1
13784,2011-01-01,2011-10-01,40.8,10
13784,2011-01-01,2011-01-01,30.24,1
13786,2010-12-01,2010-12-01,11.4,1
13787,2010-12-01,2010-12-01,15,1
13787,2010-12-01,2010-12-01,15,1
13787,2010-12-01,2011-09-01,20.65,10
13787,2010-12-01,2011-09-01,15.8,10
13787,2010-12-01,2011-09-01,12.6,10
13790,2011-12-01,2011-12-01,3.48,1
13790,2011-12-01,2011-12-01,3.48,1
13790,2011-12-01,2011-12-01,4.56,1
13790,2011-12-01,2011-12-01,3.48,1
13790,2011-12-01,2011-12-01,17,1
13790,2011-12-01,2011-12-01,3.48,1
13792,2011-02-01,2011-02-01,15.8,1
13798,2010-12-01,2011-06-01,13.44,7
13798,2010-12-01,2011-02-01,127.5,3
13798,2010-12-01,2011-10-01,88.8,11
13798,2010-12-01,2011-07-01,81.6,8
13798,2010-12-01,2011-03-01,180,4
13798,2010-12-01,2011-12-01,275,13
13798,2010-12-01,2011-05-01,88.8,6
13798,2010-12-01,2010-12-01,1.25,1
13798,2010-12-01,2011-01-01,93.6,2
13798,2010-12-01,2011-02-01,165,3
13798,2010-12-01,2011-07-01,255,8
13798,2010-12-01,2011-01-01,20.16,2
13798,2010-12-01,2011-08-01,67.5,9
13798,2010-12-01,2011-05-01,179,6
13798,2010-12-01,2011-08-01,81.6,9
13798,2010-12-01,2011-04-01,1.65,5
13798,2010-12-01,2011-05-01,67.5,6
13798,2010-12-01,2011-02-01,165,3
13798,2010-12-01,2011-04-01,127.5,5
13798,2010-12-01,2011-01-01,152.64,2
13798,2010-12-01,2011-08-01,76.32,9
13798,2010-12-01,2011-03-01,67.5,4
13798,2010-12-01,2011-04-01,69.6,5
13798,2010-12-01,2011-01-01,120,2
13798,2010-12-01,2011-03-01,165,4
13798,2010-12-01,2011-12-01,69.6,13
13798,2010-12-01,2010-12-01,169,1
13798,2010-12-01,2011-03-01,106,4
13798,2010-12-01,2011-12-01,81.6,13
13798,2010-12-01,2011-06-01,127.5,7
13798,2010-12-01,2011-05-01,255,6
13798,2010-12-01,2011-01-01,67.5,2
13798,2010-12-01,2011-01-01,152.64,2
13799,2011-02-01,2011-02-01,19.8,1
13799,2011-02-01,2011-02-01,45.9,1
13799,2011-02-01,2011-02-01,15,1
13800,2011-02-01,2011-02-01,15,1
13800,2011-02-01,2011-02-01,5.04,1
13800,2011-02-01,2011-02-01,25.2,1
13800,2011-02-01,2011-02-01,39.8,1
13800,2011-02-01,2011-02-01,17.7,1
13801,2011-10-01,2011-10-01,15.3,1
13802,2011-02-01,2011-02-01,10.08,1
13802,2011-02-01,2011-07-01,275,6
13802,2011-02-01,2011-07-01,107.4,6
13803,2011-03-01,2011-03-01,18.6,1
13804,2011-02-01,2011-02-01,20,1
13804,2011-02-01,2011-09-01,10,8
13804,2011-02-01,2011-09-01,17.4,8
13804,2011-02-01,2011-02-01,19.9,1
13804,2011-02-01,2011-02-01,19.8,1
13804,2011-02-01,2011-07-01,15.12,6
13804,2011-02-01,2011-02-01,20.4,1
13804,2011-02-01,2011-02-01,15.8,1
13804,2011-02-01,2011-07-01,9.96,6
13804,2011-02-01,2011-09-01,10.2,8
13804,2011-02-01,2011-09-01,17.34,8
13804,2011-02-01,2011-07-01,16.6,6
13804,2011-02-01,2011-07-01,22.5,6
13804,2011-02-01,2011-02-01,17,1
13804,2011-02-01,2011-02-01,30.6,1
13804,2011-02-01,2011-07-01,15,6
13804,2011-02-01,2011-07-01,13.5,6
13804,2011-02-01,2011-02-01,33.9,1
13804,2011-02-01,2011-02-01,17.7,1
13804,2011-02-01,2011-11-01,14.85,10
13804,2011-02-01,2011-02-01,17,1
13805,2011-10-01,2011-10-01,36.48,1
13808,2011-09-01,2011-09-01,15,1
13808,2011-09-01,2011-12-01,15.9,4
13808,2011-09-01,2011-09-01,29.7,1
13808,2011-09-01,2011-10-01,17.7,2
13808,2011-09-01,2011-09-01,20.8,1
13808,2011-09-01,2011-12-01,31.8,4
13809,2011-02-01,2011-02-01,5.9,1
13809,2011-02-01,2011-02-01,4.25,1
13810,2011-10-01,2011-10-01,17.4,1
13810,2011-10-01,2011-10-01,17.4,1
13811,2011-04-01,2011-04-01,36,1
13811,2011-04-01,2011-06-01,82.5,3
13811,2011-04-01,2011-04-01,41.25,1
13812,2011-08-01,2011-08-01,16.5,1
13812,2011-08-01,2011-08-01,12.5,1
13812,2011-08-01,2011-08-01,6.96,1
13813,2011-09-01,2011-09-01,15.9,1
13813,2011-09-01,2011-09-01,22.5,1
13813,2011-09-01,2011-09-01,19.8,1
13813,2011-09-01,2011-09-01,17.85,1
13814,2011-07-01,2011-09-01,30,3
13814,2011-07-01,2011-07-01,13.2,1
13814,2011-07-01,2011-07-01,13.2,1
13814,2011-07-01,2011-09-01,30,3
13814,2011-07-01,2011-07-01,30,1
13814,2011-07-01,2011-09-01,26.4,3
13814,2011-07-01,2011-09-01,13.2,3
13815,2011-01-01,2011-01-01,10,1
13815,2011-01-01,2011-06-01,15,6
13815,2011-01-01,2011-01-01,13.5,1
13815,2011-01-01,2011-06-01,15,6
13815,2011-01-01,2011-01-01,19.5,1
13815,2011-01-01,2011-06-01,33.2,6
13815,2011-01-01,2011-06-01,13.52,6
13815,2011-01-01,2011-11-01,16.5,11
13815,2011-01-01,2011-06-01,15.9,6
13815,2011-01-01,2011-06-01,20.8,6
13815,2011-01-01,2011-01-01,17.7,1
13815,2011-01-01,2011-01-01,15.6,1
13815,2011-01-01,2011-06-01,10.2,6
13815,2011-01-01,2011-01-01,25.5,1
13815,2011-01-01,2011-01-01,19.5,1
13815,2011-01-01,2011-01-01,22.5,1
13815,2011-01-01,2011-01-01,19.5,1
13815,2011-01-01,2011-01-01,8.5,1
13815,2011-01-01,2011-06-01,15.3,6
13815,2011-01-01,2011-06-01,20.8,6
13819,2011-01-01,2011-02-01,13.2,2
13819,2011-01-01,2011-01-01,17,1
13819,2011-01-01,2011-01-01,50.4,1
13819,2011-01-01,2011-02-01,15,2
13819,2011-01-01,2011-02-01,17.7,2
13819,2011-01-01,2011-02-01,34,2
13821,2011-03-01,2011-07-01,3.75,5
13821,2011-03-01,2011-03-01,4.95,1
13821,2011-03-01,2011-07-01,3.75,5
13822,2011-10-01,2011-10-01,4.95,1
13822,2011-10-01,2011-12-01,7.8,3
13822,2011-10-01,2011-10-01,3.4,1
13822,2011-10-01,2011-10-01,3.75,1
13822,2011-10-01,2011-10-01,7.5,1
13822,2011-10-01,2011-10-01,11.9,1
13822,2011-10-01,2011-10-01,1.26,1
13822,2011-10-01,2011-10-01,4.25,1
13822,2011-10-01,2011-10-01,8.85,1
13823,2011-09-01,2011-09-01,10.5,1
13823,2011-09-01,2011-11-01,18.75,3
13823,2011-09-01,2011-09-01,10.5,1
13823,2011-09-01,2011-09-01,25.2,1
13823,2011-09-01,2011-09-01,16.5,1
13824,2011-04-01,2011-07-01,19.8,4
13824,2011-04-01,2011-04-01,27,1
13824,2011-04-01,2011-04-01,33,1
13824,2011-04-01,2011-07-01,15,4
13824,2011-04-01,2011-04-01,9.9,1
13826,2011-06-01,2011-06-01,15,1
13827,2011-07-01,2011-07-01,9.75,1
13827,2011-07-01,2011-07-01,2.2,1
13827,2011-07-01,2011-10-01,2.55,4
13827,2011-07-01,2011-07-01,14.95,1
13827,2011-07-01,2011-07-01,4.95,1
13827,2011-07-01,2011-07-01,3.4,1
13827,2011-07-01,2011-07-01,5.95,1
13827,2011-07-01,2011-07-01,9.95,1
13827,2011-07-01,2011-07-01,9.95,1
13827,2011-07-01,2011-10-01,0.39,4
13828,2011-11-01,2011-11-01,13.68,1
13831,2011-05-01,2011-05-01,9.95,1
13831,2011-05-01,2011-05-01,3.75,1
13831,2011-05-01,2011-09-01,34,5
13831,2011-05-01,2011-05-01,4.95,1
13831,2011-05-01,2011-05-01,13.5,1
13833,2011-07-01,2011-07-01,17,1
13835,2011-05-01,2011-10-01,12.72,6
13835,2011-05-01,2011-10-01,15,6
13835,2011-05-01,2011-07-01,16.5,3
13835,2011-05-01,2011-05-01,16.5,1
13835,2011-05-01,2011-10-01,20.8,6
13837,2011-01-01,2011-01-01,7.5,1
13837,2011-01-01,2011-01-01,2.1,1
13837,2011-01-01,2011-05-01,11.25,5
13837,2011-01-01,2011-05-01,1.25,5
13837,2011-01-01,2011-01-01,37.5,1
13837,2011-01-01,2011-01-01,7.25,1
13838,2010-12-01,2011-08-01,2.55,9
13838,2010-12-01,2011-12-01,4.95,13
13838,2010-12-01,2011-08-01,9.95,9
13838,2010-12-01,2011-12-01,3.75,13
13838,2010-12-01,2011-08-01,0.83,9
13838,2010-12-01,2011-12-01,1.25,13
13838,2010-12-01,2010-12-01,2.1,1
13838,2010-12-01,2011-08-01,2.95,9
13838,2010-12-01,2010-12-01,5.95,1
13838,2010-12-01,2011-12-01,1.25,13
13838,2010-12-01,2010-12-01,2.25,1
13838,2010-12-01,2010-12-01,9.95,1
13838,2010-12-01,2010-12-01,17.4,1
13838,2010-12-01,2011-08-01,5.8,9
13838,2010-12-01,2011-12-01,1.65,13
13838,2010-12-01,2011-12-01,2.5,13
13838,2010-12-01,2010-12-01,2.95,1
13838,2010-12-01,2011-12-01,2.9,13
13838,2010-12-01,2010-12-01,1.25,1
13838,2010-12-01,2010-12-01,2.95,1
13838,2010-12-01,2010-12-01,5.95,1
13842,2010-12-01,2011-02-01,10.95,3
13842,2010-12-01,2011-07-01,15,8
13842,2010-12-01,2011-02-01,5.04,3
13842,2010-12-01,2011-02-01,15,3
13842,2010-12-01,2010-12-01,19.8,1
13842,2010-12-01,2011-01-01,19.9,2
13842,2010-12-01,2011-05-01,19.8,6
13842,2010-12-01,2011-03-01,19.9,4
13842,2010-12-01,2011-01-01,16.95,2
13842,2010-12-01,2011-09-01,17.7,10
13842,2010-12-01,2011-04-01,15.9,5
13842,2010-12-01,2011-04-01,5.04,5
13842,2010-12-01,2011-04-01,25.5,5
13842,2010-12-01,2011-03-01,17.7,4
13842,2010-12-01,2011-07-01,19.8,8
13842,2010-12-01,2011-07-01,14.85,8
13842,2010-12-01,2011-03-01,25.5,4
13842,2010-12-01,2010-12-01,19.9,1
13842,2010-12-01,2011-05-01,15,6
13842,2010-12-01,2011-10-01,17.85,11
13844,2011-11-01,2011-11-01,20.8,1
13845,2011-10-01,2011-10-01,17.7,1
13845,2011-10-01,2011-10-01,35.4,1
13846,2010-12-01,2011-04-01,30.6,5
13846,2010-12-01,2010-12-01,19.8,1
13846,2010-12-01,2010-12-01,19.8,1
13846,2010-12-01,2010-12-01,19.8,1
13846,2010-12-01,2010-12-01,10.2,1
13846,2010-12-01,2011-04-01,17.85,5
13846,2010-12-01,2011-11-01,15,12
13846,2010-12-01,2011-04-01,9.9,5
13846,2010-12-01,2011-04-01,15.3,5
13848,2011-02-01,2011-02-01,50,1
13849,2011-06-01,2011-10-01,15,5
13849,2011-06-01,2011-06-01,19.5,1
13849,2011-06-01,2011-06-01,17,1
13849,2011-06-01,2011-06-01,15,1
13849,2011-06-01,2011-06-01,19.9,1
13850,2011-08-01,2011-08-01,20.8,1
13850,2011-08-01,2011-08-01,23.4,1
13850,2011-08-01,2011-08-01,12.6,1
13850,2011-08-01,2011-08-01,10.2,1
13850,2011-08-01,2011-08-01,20.8,1
13850,2011-08-01,2011-08-01,14.85,1
13850,2011-08-01,2011-08-01,8.5,1
13850,2011-08-01,2011-08-01,22.5,1
13850,2011-08-01,2011-08-01,15,1
13850,2011-08-01,2011-08-01,16.5,1
13850,2011-08-01,2011-08-01,16.5,1
13851,2011-02-01,2011-08-01,10.08,7
13851,2011-02-01,2011-08-01,15,7
13851,2011-02-01,2011-08-01,19.8,7
13851,2011-02-01,2011-02-01,15.3,1
13851,2011-02-01,2011-08-01,35.7,7
13851,2011-02-01,2011-08-01,23.4,7
13851,2011-02-01,2011-08-01,13.2,7
13851,2011-02-01,2011-02-01,15,1
13851,2011-02-01,2011-08-01,17,7
13853,2011-10-01,2011-10-01,175.2,1
13854,2011-01-01,2011-08-01,13.52,8
13854,2011-01-01,2011-03-01,175.2,3
13854,2011-01-01,2011-02-01,9.9,2
13854,2011-01-01,2011-09-01,15.6,9
13854,2011-01-01,2011-02-01,81.36,2
13854,2011-01-01,2011-02-01,102,2
13854,2011-01-01,2011-01-01,58,1
13854,2011-01-01,2011-05-01,12.48,5
13854,2011-01-01,2011-01-01,14.85,1
13854,2011-01-01,2011-01-01,20.4,1
13856,2011-06-01,2011-06-01,17,1
13858,2011-10-01,2011-10-01,18.75,1
13859,2011-01-01,2011-01-01,6.25,1
13860,2011-09-01,2011-09-01,17.7,1
13860,2011-09-01,2011-12-01,19.92,4
13860,2011-09-01,2011-12-01,4.68,4
13860,2011-09-01,2011-09-01,9.96,1
13862,2011-01-01,2011-08-01,33,8
13862,2011-01-01,2011-04-01,14.75,4
13862,2011-01-01,2011-06-01,16.5,6
13862,2011-01-01,2011-08-01,24.96,8
13862,2011-01-01,2011-07-01,34,7
13862,2011-01-01,2011-01-01,15,1
13862,2011-01-01,2011-08-01,10.5,8
13862,2011-01-01,2011-09-01,13.2,9
13862,2011-01-01,2011-07-01,16.5,7
13862,2011-01-01,2011-04-01,15,4
13862,2011-01-01,2011-09-01,20.4,9
13862,2011-01-01,2011-09-01,15.6,9
13862,2011-01-01,2011-01-01,19.8,1
13862,2011-01-01,2011-02-01,14.75,2
13862,2011-01-01,2011-01-01,15,1
13862,2011-01-01,2011-09-01,19.5,9
13862,2011-01-01,2011-08-01,9.96,8
13863,2011-04-01,2011-04-01,17.7,1
13865,2011-06-01,2011-06-01,12.6,1
13867,2011-09-01,2011-09-01,15,1
13867,2011-09-01,2011-09-01,8.2,1
13867,2011-09-01,2011-11-01,14.85,3
13867,2011-09-01,2011-09-01,15,1
13867,2011-09-01,2011-09-01,25.2,1
13867,2011-09-01,2011-09-01,19.8,1
13867,2011-09-01,2011-09-01,10.2,1
13869,2010-12-01,2011-08-01,3.3,9
13869,2010-12-01,2011-08-01,6.3,9
13869,2010-12-01,2011-08-01,10.5,9
13869,2010-12-01,2011-08-01,16.5,9
13869,2010-12-01,2011-03-01,17.7,4
13869,2010-12-01,2011-08-01,4.55,9
13869,2010-12-01,2011-01-01,15.3,2
13869,2010-12-01,2010-12-01,10.5,1
13869,2010-12-01,2011-08-01,12.5,9
13869,2010-12-01,2010-12-01,14.85,1
13869,2010-12-01,2011-08-01,15.3,9
13869,2010-12-01,2011-01-01,17.7,2
13869,2010-12-01,2011-03-01,15.8,4
13869,2010-12-01,2011-03-01,15.9,4
13869,2010-12-01,2011-01-01,3.9,2
13869,2010-12-01,2011-08-01,1.68,9
13869,2010-12-01,2011-01-01,15.3,2
13869,2010-12-01,2011-01-01,20.4,2
13869,2010-12-01,2011-03-01,5,4
13869,2010-12-01,2011-03-01,15.9,4
13870,2011-02-01,2011-06-01,17.7,5
13870,2011-02-01,2011-07-01,16.5,6
13870,2011-02-01,2011-07-01,17,6
13870,2011-02-01,2011-10-01,17.34,9
13870,2011-02-01,2011-10-01,23.4,9
13870,2011-02-01,2011-08-01,16.6,7
13870,2011-02-01,2011-06-01,16.5,5
13870,2011-02-01,2011-02-01,5.04,1
13870,2011-02-01,2011-06-01,15.3,5
13870,2011-02-01,2011-07-01,17.4,6
13870,2011-02-01,2011-07-01,23.4,6
13870,2011-02-01,2011-02-01,17,1
13870,2011-02-01,2011-02-01,10.5,1
13870,2011-02-01,2011-02-01,14.85,1
13870,2011-02-01,2011-07-01,17.85,6
13870,2011-02-01,2011-06-01,17.4,5
13871,2011-02-01,2011-03-01,29.7,2
13871,2011-02-01,2011-11-01,15,10
13871,2011-02-01,2011-10-01,15,9
13871,2011-02-01,2011-10-01,15,9
13871,2011-02-01,2011-04-01,8.5,3
13871,2011-02-01,2011-04-01,17.7,3
13871,2011-02-01,2011-06-01,6.8,5
13871,2011-02-01,2011-03-01,15.6,2
13871,2011-02-01,2011-05-01,24.9,4
13871,2011-02-01,2011-03-01,15.9,2
13871,2011-02-01,2011-10-01,17,9
13871,2011-02-01,2011-06-01,12.48,5
13871,2011-02-01,2011-06-01,29.7,5
13871,2011-02-01,2011-10-01,12.48,9
13871,2011-02-01,2011-02-01,12.6,1
13871,2011-02-01,2011-09-01,20.8,8
13871,2011-02-01,2011-03-01,17,2
13871,2011-02-01,2011-09-01,10.2,8
13871,2011-02-01,2011-06-01,6.8,5
13871,2011-02-01,2011-08-01,17,7
13871,2011-02-01,2011-08-01,15,7
13871,2011-02-01,2011-07-01,15,6
13871,2011-02-01,2011-08-01,14.85,7
13871,2011-02-01,2011-10-01,9.96,9
13871,2011-02-01,2011-02-01,14.85,1
13871,2011-02-01,2011-05-01,17.7,4
13871,2011-02-01,2011-08-01,20.8,7
13871,2011-02-01,2011-10-01,15,9
13871,2011-02-01,2011-09-01,23.6,8
13871,2011-02-01,2011-07-01,17,6
13871,2011-02-01,2011-04-01,15.3,3
13873,2011-02-01,2011-05-01,15.8,4
13873,2011-02-01,2011-02-01,15.8,1
13875,2011-02-01,2011-02-01,15,1
13875,2011-02-01,2011-02-01,11.9,1
13875,2011-02-01,2011-02-01,10.5,1
13875,2011-02-01,2011-02-01,12.75,1
13875,2011-02-01,2011-07-01,8.5,6
13875,2011-02-01,2011-03-01,10.08,2
13875,2011-02-01,2011-06-01,33,5
13875,2011-02-01,2011-02-01,8.5,1
13875,2011-02-01,2011-07-01,10.5,6
13875,2011-02-01,2011-06-01,20.8,5
13875,2011-02-01,2011-02-01,12.6,1
13875,2011-02-01,2011-06-01,15,5
13875,2011-02-01,2011-06-01,13.2,5
13875,2011-02-01,2011-10-01,35.4,9
13875,2011-02-01,2011-07-01,23.4,6
13875,2011-02-01,2011-10-01,18.72,9
13875,2011-02-01,2011-02-01,12.5,1
13876,2011-10-01,2011-10-01,23.8,1
13878,2011-10-01,2011-10-01,39.6,1
13880,2010-12-01,2011-07-01,10.4,8
13880,2010-12-01,2011-06-01,12.75,7
13880,2010-12-01,2011-06-01,17.7,7
13880,2010-12-01,2011-06-01,15,7
13880,2010-12-01,2011-02-01,10.4,3
13880,2010-12-01,2011-02-01,17.4,3
13880,2010-12-01,2011-09-01,23.4,10
13880,2010-12-01,2011-02-01,15,3
13880,2010-12-01,2011-11-01,6.96,12
13880,2010-12-01,2011-06-01,17.7,7
13880,2010-12-01,2011-04-01,19.9,5
13880,2010-12-01,2011-02-01,25.5,3
13880,2010-12-01,2011-06-01,15,7
13880,2010-12-01,2011-09-01,25.2,10
13880,2010-12-01,2011-02-01,9.9,3
13880,2010-12-01,2011-11-01,15,12
13880,2010-12-01,2011-03-01,20.4,4
13880,2010-12-01,2011-09-01,34,10
13880,2010-12-01,2011-10-01,19.9,11
13880,2010-12-01,2010-12-01,30,1
13881,2011-02-01,2011-02-01,144,1
13881,2011-02-01,2011-09-01,102,8
13881,2011-02-01,2011-09-01,99.84,8
13881,2011-02-01,2011-08-01,74,7
13881,2011-02-01,2011-06-01,31.8,5
13881,2011-02-01,2011-05-01,61.2,4
13881,2011-02-01,2011-08-01,68,7
13881,2011-02-01,2011-11-01,254.4,10
13881,2011-02-01,2011-09-01,237.6,8
13881,2011-02-01,2011-04-01,13.2,3
13881,2011-02-01,2011-02-01,66,1
13881,2011-02-01,2011-10-01,133.2,9
13881,2011-02-01,2011-04-01,8.5,3
13881,2011-02-01,2011-07-01,101.7,6
13881,2011-02-01,2011-09-01,156,8
13881,2011-02-01,2011-04-01,30,3
13881,2011-02-01,2011-11-01,204,10
13881,2011-02-01,2011-12-01,204,11
13881,2011-02-01,2011-07-01,8.85,6
13882,2011-10-01,2011-10-01,17,1
13882,2011-10-01,2011-10-01,30,1
13882,2011-10-01,2011-12-01,25.28,3
13882,2011-10-01,2011-10-01,18.72,1
13882,2011-10-01,2011-12-01,25.28,3
13882,2011-10-01,2011-12-01,18.72,3
13882,2011-10-01,2011-10-01,20.4,1
13883,2011-03-01,2011-03-01,15.3,1
13883,2011-03-01,2011-03-01,17.7,1
13883,2011-03-01,2011-05-01,22.5,3
13883,2011-03-01,2011-03-01,22.5,1
13883,2011-03-01,2011-03-01,17.7,1
13883,2011-03-01,2011-11-01,15.3,9
13883,2011-03-01,2011-05-01,25.5,3
13883,2011-03-01,2011-03-01,29.7,1
13883,2011-03-01,2011-03-01,17.7,1
13883,2011-03-01,2011-05-01,11.7,3
13883,2011-03-01,2011-11-01,13.5,9
13883,2011-03-01,2011-05-01,19.8,3
13883,2011-03-01,2011-03-01,20.4,1
13883,2011-03-01,2011-05-01,17.7,3
13883,2011-03-01,2011-11-01,17.7,9
13883,2011-03-01,2011-03-01,30.6,1
13884,2011-03-01,2011-12-01,25.2,10
13884,2011-03-01,2011-12-01,17.7,10
13884,2011-03-01,2011-12-01,25.2,10
13884,2011-03-01,2011-09-01,0.85,7
13884,2011-03-01,2011-12-01,16.8,10
13884,2011-03-01,2011-09-01,8.4,7
13884,2011-03-01,2011-12-01,25.2,10
13884,2011-03-01,2011-12-01,12.75,10
13884,2011-03-01,2011-03-01,15,1
13884,2011-03-01,2011-03-01,20.85,1
13885,2011-05-01,2011-05-01,19.8,1
13885,2011-05-01,2011-05-01,15.8,1
13885,2011-05-01,2011-05-01,16.6,1
13888,2011-05-01,2011-08-01,25.5,4
13888,2011-05-01,2011-08-01,19.8,4
13888,2011-05-01,2011-05-01,11.9,1
13888,2011-05-01,2011-08-01,17.7,4
13888,2011-05-01,2011-05-01,17.4,1
13888,2011-05-01,2011-05-01,19.8,1
13889,2011-09-01,2011-09-01,50.4,1
13890,2010-12-01,2011-12-01,8.7,13
13890,2010-12-01,2011-11-01,11.9,12
13890,2010-12-01,2011-08-01,18.96,9
13890,2010-12-01,2010-12-01,15,1
13890,2010-12-01,2011-12-01,15.8,13
13890,2010-12-01,2011-08-01,15,9
13890,2010-12-01,2011-11-01,15.9,12
13890,2010-12-01,2011-12-01,17.7,13
13890,2010-12-01,2011-11-01,15.9,12
13890,2010-12-01,2010-12-01,15.3,1
13893,2011-02-01,2011-02-01,39.8,1
13893,2011-02-01,2011-02-01,40.8,1
13893,2011-02-01,2011-02-01,16.6,1
13893,2011-02-01,2011-02-01,15.9,1
13894,2011-02-01,2011-02-01,9.9,1
13894,2011-02-01,2011-02-01,15,1
13894,2011-02-01,2011-02-01,30,1
13895,2011-07-01,2011-07-01,18.75,1
13895,2011-07-01,2011-07-01,16.6,1
13895,2011-07-01,2011-11-01,10.08,5
13895,2011-07-01,2011-10-01,17.4,4
13895,2011-07-01,2011-07-01,19.8,1
13898,2011-01-01,2011-01-01,15.3,1
13899,2011-03-01,2011-03-01,10.2,1
13900,2011-05-01,2011-05-01,7.8,1
13900,2011-05-01,2011-05-01,7.8,1
13900,2011-05-01,2011-05-01,15,1
13901,2011-01-01,2011-07-01,15,7
13901,2011-01-01,2011-07-01,39.8,7
13901,2011-01-01,2011-08-01,14.04,8
13901,2011-01-01,2011-03-01,17.7,3
13901,2011-01-01,2011-01-01,11.9,1
13901,2011-01-01,2011-07-01,6.72,7
13901,2011-01-01,2011-07-01,13.92,7
13901,2011-01-01,2011-07-01,16.5,7
13901,2011-01-01,2011-09-01,25.2,9
13901,2011-01-01,2011-03-01,19.9,3
13901,2011-01-01,2011-03-01,9.95,3
13901,2011-01-01,2011-09-01,19.9,9
13901,2011-01-01,2011-07-01,18.75,7
13901,2011-01-01,2011-07-01,11.9,7
13901,2011-01-01,2011-07-01,17.4,7
13901,2011-01-01,2011-07-01,15,7
13901,2011-01-01,2011-09-01,16.35,9
13904,2011-02-01,2011-02-01,17.4,1
13904,2011-02-01,2011-02-01,10.2,1
13904,2011-02-01,2011-02-01,17.7,1
13904,2011-02-01,2011-02-01,15.3,1
13904,2011-02-01,2011-11-01,15,10
13908,2011-03-01,2011-09-01,16.5,7
13908,2011-03-01,2011-09-01,22.5,7
13908,2011-03-01,2011-03-01,6.96,1
13908,2011-03-01,2011-09-01,16.5,7
13908,2011-03-01,2011-08-01,17.34,6
13908,2011-03-01,2011-03-01,10.2,1
13908,2011-03-01,2011-03-01,34.8,1
13908,2011-03-01,2011-03-01,13.52,1
13908,2011-03-01,2011-05-01,13.52,3
13908,2011-03-01,2011-03-01,40.8,1
13908,2011-03-01,2011-09-01,24.96,7
13911,2011-02-01,2011-05-01,15.9,4
13911,2011-02-01,2011-02-01,25.5,1
13911,2011-02-01,2011-07-01,15.6,6
13911,2011-02-01,2011-03-01,15.6,2
13911,2011-02-01,2011-02-01,5.04,1
13911,2011-02-01,2011-05-01,7.8,4
13911,2011-02-01,2011-05-01,10.08,4
13911,2011-02-01,2011-04-01,17,3
13911,2011-02-01,2011-02-01,7.8,1
13911,2011-02-01,2011-07-01,18,6
13911,2011-02-01,2011-05-01,119.52,4
13911,2011-02-01,2011-04-01,15.3,3
13911,2011-02-01,2011-07-01,19.8,6
13911,2011-02-01,2011-05-01,30,4
13911,2011-02-01,2011-05-01,7.8,4
13911,2011-02-01,2011-07-01,21,6
13911,2011-02-01,2011-04-01,13.9,3
13917,2011-10-01,2011-10-01,20.4,1
13917,2011-10-01,2011-10-01,30.6,1
13918,2011-03-01,2011-10-01,19.8,8
13918,2011-03-01,2011-03-01,19.8,1
13918,2011-03-01,2011-10-01,41.4,8
13919,2011-08-01,2011-10-01,10.5,3
13919,2011-08-01,2011-08-01,16.95,1
13919,2011-08-01,2011-08-01,10.5,1
13922,2010-12-01,2010-12-01,30,1
13922,2010-12-01,2010-12-01,20.4,1
13924,2011-09-01,2011-09-01,30,1
13924,2011-09-01,2011-12-01,9.48,4
